262578315	0.0315136	-1.71006	1.90007	-1.7606	-1.5837	-0.917135
270441888	0.0315017	-1.71009	1.90008	-1.76063	-1.58369	-0.917123
278592813	0.0314897	-1.71008	1.90008	-1.76061	-1.58368	-0.91717
286655075	0.0315256	-1.7101	1.90008	-1.76063	-1.58372	-0.917111
294637849	0.0314897	-1.7101	1.90007	-1.76059	-1.58369	-0.917135
302580060	0.0315017	-1.71008	1.90008	-1.76057	-1.58368	-0.917123
310526356	0.0315136	-1.71009	1.90008	-1.7606	-1.5837	-0.917135
318465757	0.0315136	-1.71008	1.9001	-1.7606	-1.58373	-0.917158
326520992	0.0315376	-1.7101	1.9001	-1.76059	-1.58367	-0.917135
334464028	0.0315136	-1.71005	1.9001	-1.7606	-1.58369	-0.917147
342559580	0.0315017	-1.71009	1.9001	-1.76059	-1.58368	-0.917111
350552492	0.0315376	-1.71009	1.9001	-1.76059	-1.58368	-0.917123
358448369	0.0315256	-1.7101	1.9001	-1.76061	-1.58367	-0.917147
366452098	0.0315136	-1.71014	1.9001	-1.76064	-1.58368	-0.917158
374488725	0.0315256	-1.7101	1.90013	-1.76059	-1.58369	-0.917147
382561706	0.0314657	-1.71014	1.90008	-1.76061	-1.58369	-0.917158
390439343	0.0314897	-1.71011	1.90008	-1.76057	-1.58367	-0.917147
398533420	0.0314897	-1.71014	1.9001	-1.7606	-1.58368	-0.917147
406477542	0.0315136	-1.71009	1.9001	-1.76064	-1.5837	-0.917147
414538475	0.0315017	-1.71008	1.9001	-1.76059	-1.58369	-0.917158
422469293	0.0315376	-1.71011	1.9001	-1.76059	-1.5837	-0.917158
430482682	0.0314897	-1.71012	1.90011	-1.76061	-1.58368	-0.917123
438440046	0.0314657	-1.71014	1.90011	-1.76063	-1.5837	-0.917135
446527116	0.0315136	-1.71008	1.90011	-1.76061	-1.58368	-0.917123
454562679	0.0315136	-1.71011	1.90014	-1.76068	-1.58367	-0.917123
462580111	0.0315017	-1.7101	1.90019	-1.76072	-1.58373	-0.917147
470463568	0.0315017	-1.71009	1.90022	-1.76071	-1.58372	-0.917158
478529811	0.0315136	-1.71008	1.90023	-1.76069	-1.58367	-0.917158
486540051	0.0315017	-1.71008	1.90029	-1.76075	-1.58367	-0.917158
494560315	0.0315017	-1.71005	1.90031	-1.76084	-1.58369	-0.917135
502533195	0.0315256	-1.71006	1.90035	-1.76082	-1.58368	-0.917147
510476898	0.0315136	-1.71011	1.9004	-1.76094	-1.58368	-0.917135
518493482	0.0315256	-1.71006	1.90042	-1.76095	-1.58367	-0.917135
526453942	0.0314657	-1.71005	1.90046	-1.76101	-1.58375	-0.917135
534611778	0.0315256	-1.71002	1.90053	-1.76118	-1.58368	-0.917123
542572359	0.0315136	-1.71008	1.90059	-1.76117	-1.58367	-0.917147
550588798	0.0315017	-1.70999	1.90062	-1.76126	-1.58369	-0.917147
558580694	0.0315136	-1.71004	1.9006	-1.7612	-1.58374	-0.91717
566571837	0.0315376	-1.71003	1.90056	-1.76123	-1.5837	-0.917158
574494784	0.0315256	-1.71	1.90064	-1.76126	-1.5837	-0.917135
582508558	0.0314897	-1.71004	1.90065	-1.76129	-1.58369	-0.91717
590440513	0.0314897	-1.71003	1.90064	-1.76131	-1.58368	-0.917135
598517244	0.0314897	-1.71002	1.90071	-1.76137	-1.58369	-0.917135
606468227	0.0314897	-1.71005	1.90079	-1.7615	-1.5837	-0.91717
614490245	0.0315136	-1.70997	1.90089	-1.76155	-1.58369	-0.917135
622545895	0.0315136	-1.70997	1.90097	-1.76167	-1.5837	-0.917135
630577914	0.0315017	-1.70993	1.90106	-1.76177	-1.5837	-0.917123
638478326	0.0315136	-1.7099	1.90116	-1.76189	-1.58366	-0.917135
646541170	0.0315136	-1.70992	1.90125	-1.76194	-1.58372	-0.917135
654507032	0.0315376	-1.7099	1.90131	-1.76207	-1.58369	-0.917135
662502765	0.0314897	-1.70987	1.90137	-1.76215	-1.58368	-0.917147
670564586	0.0314897	-1.7099	1.90144	-1.76214	-1.58369	-0.917147
678439198	0.0315256	-1.70986	1.90142	-1.76219	-1.58368	-0.917183
686552062	0.0315017	-1.70986	1.90149	-1.76224	-1.5837	-0.917147
694598707	0.0315017	-1.70984	1.90148	-1.76222	-1.58372	-0.917158
702531984	0.0314777	-1.70991	1.90145	-1.76221	-1.58369	-0.917135
710451184	0.0315136	-1.7099	1.90145	-1.76227	-1.58372	-0.917147
718437298	0.0314657	-1.70988	1.90148	-1.76221	-1.58372	-0.917147
726437109	0.0315017	-1.70993	1.90146	-1.76225	-1.5837	-0.917135
734487476	0.0315136	-1.70988	1.90146	-1.76227	-1.58372	-0.917135
742484287	0.0315017	-1.70988	1.90148	-1.76225	-1.58375	-0.917135
750534501	0.0315136	-1.70984	1.90145	-1.76224	-1.5837	-0.917123
758443789	0.0315136	-1.7099	1.90143	-1.76227	-1.58369	-0.917111
766452444	0.0314897	-1.70988	1.90146	-1.76224	-1.58372	-0.917147
774486566	0.0315017	-1.70987	1.90146	-1.76224	-1.58369	-0.917158
782618449	0.0315136	-1.70988	1.90146	-1.76226	-1.58372	-0.917135
790490903	0.0315376	-1.7099	1.90146	-1.76224	-1.58375	-0.917183
798529940	0.0315136	-1.7099	1.90148	-1.76226	-1.58372	-0.917147
806499679	0.0315017	-1.70984	1.90146	-1.76226	-1.58369	-0.917183
814472305	0.0315136	-1.70986	1.90148	-1.76222	-1.5837	-0.917158
822502200	0.0314777	-1.70987	1.90149	-1.76222	-1.58372	-0.917135
