312439335	0.0436	0.0438	0.1337	0	0.0009	0.00127
313428409	0.0436	0.0438	0.1337	-0.00094	0	0.0019
314420588	0.0436	0.0219	0.1337	-0.00094	0.0009	0.00127
315413822	0.0218	0.0438	0.1337	-0.00094	0.0009	0.00063
316406843	0.0218	0.0438	0.1337	-0.00094	0	0.00063
317465706	0.0436	0.0438	0.1337	0	0	0.00063
318460702	0.0436	0.0658	0.2675	-0.00094	-0.0009	0.00063
319449018	0.0436	0.0438	0.2675	-0.00094	-0.0009	0.00063
320432973	0.0436	0.0658	0.2675	-0.00094	-0.0009	0.00063
321472207	0.0218	0.0658	0.2675	-0.00094	-0.0009	0.00063
323535306	0.0218	0.0877	0.2675	-0.00094	-0.0009	0
324445651	0.0218	0.0877	0.2675	-0.00094	-0.0009	0
325434547	0.0218	0.0658	0.1337	-0.00094	0	0
326473893	0.0218	0.0438	0.1337	-0.00094	0	0.00063
327475617	0.0218	0.0658	0.1337	-0.00094	0	0
328468120	0.0218	0.0438	0.1337	-0.00188	0	0
329460637	0.0218	0.0658	0.1337	-0.00188	0	0
330443487	0.0218	0.0438	0.1337	0	0	0.00063
331437293	0.0218	0.0219	0.2675	0	0.0009	0.00063
332424841	0.0218	0.0219	0.2675	0	0.0009	0.00063
333484682	0.0218	0	0.1337	-0.00094	0	0.00063
334473309	0	0	0.1337	-0.00094	0	0.00063
335464897	0.0218	0.0219	0.2675	0	0.0009	0
336451616	0.0218	0.0219	0.2675	-0.00094	0.0009	0
337449059	0.0218	0.0219	0.2675	-0.00094	0.0009	0
338452699	0.0218	0.0219	0.2675	-0.00188	0	-0.00063
339448452	0.0218	0.0219	0.1337	-0.00094	0	-0.00063
340437105	0	0.0219	0.2675	0	0.0009	-0.00063
341482824	0	0.0219	0.2675	0	0.0009	-0.00063
342475222	0	0.0438	0.2675	0	0.0009	0
343484615	0	0.0438	0.1337	-0.00094	0	0
344455937	0	0.0438	0.2675	-0.00094	-0.0009	0
345451278	0.0218	0.0438	0.1337	0	0	0
346446638	0.0436	0.0658	0.2675	-0.00094	-0.0009	0
347491643	0.0436	0.0658	0.2675	-0.00094	-0.0009	0
348488685	0.0436	0.0658	0.1337	-0.00094	0	-0.00063
349484018	0.0436	0.0658	0.2675	-0.00094	-0.0009	-0.00127
350479036	0.0436	0.0658	0.1337	-0.00094	0	-0.00127
351473257	0.0436	0.0658	0.2675	-0.00094	-0.0009	-0.00127
352464245	0.0436	0.0658	0.2675	-0.00094	-0.0009	-0.00127
353464409	0.0436	0.0438	0.1337	-0.00094	0	-0.00127
354466982	0.0218	0.0438	0.2675	-0.00094	-0.0009	-0.00127
355449610	0.0436	0.0438	0.1337	0	0	-0.00063
357850861	0.0436	0.0438	0.1337	-0.00094	0	-0.00063
358452358	0.0218	0.0438	0.1337	-0.00094	0	-0.00063
359483885	0.0218	0.0438	0.1337	-0.00094	-0.0009	-0.00063
360477151	0.0218	0.0438	0.1337	-0.00094	0	-0.00063
361474681	0.0218	0.0219	0.1337	-0.00094	0	-0.00063
362472974	0.0218	0.0219	0.2675	-0.00188	0	-0.00063
363464065	0.0218	0	0.2675	-0.00188	-0.0009	-0.00063
364456268	0.0218	0.0219	0.2675	-0.00188	-0.0009	-0.00063
365506234	0	0.0219	0.2675	-0.00094	0	-0.00127
366491814	0	0.0219	0.2675	-0.00094	0	-0.00127
367487383	0	0.0219	0.2675	-0.00094	0	-0.00127
368479843	0	0.0438	0.2675	-0.00094	-0.0009	-0.0019
369480924	0	0.0438	0.4013	-0.00094	0	-0.0019
370475728	0.0218	0.0658	0.4013	-0.00094	0	-0.0019
371465179	0.0218	0.0658	0.4013	0	-0.0018	-0.0019
372508177	0	0.0438	0.2675	0.00094	-0.0009	-0.00127
373507676	0	0.0438	0.2675	0.00094	-0.0009	-0.00127
374502023	0.0218	0.0438	0.2675	0.00094	-0.0009	-0.00127
375491371	0	0.0658	0.2675	0.00094	-0.0009	-0.00127
376486087	0	0.0658	0.2675	0.00094	-0.0009	-0.00127
377501533	0	0.0658	0.2675	0.00094	-0.0009	-0.00127
378489238	0	0.0658	0.2675	0	0	-0.00127
379467795	0.0218	0.0658	0.2675	0	0	-0.00063
380518361	0	0.0658	0.2675	0	0	-0.00063
381512029	0	0.0658	0.2675	0	0	0
382513176	0	0.0877	0.2675	0	0	0
383502875	0	0.0658	0.2675	-0.00094	-0.0009	0
384496253	0	0.0658	0.1337	0	-0.0009	0
385483497	0	0.0438	0.1337	0	-0.0009	0.00063
386525689	0	0.0438	0.1337	0	-0.0018	0.00063
387514320	0.0218	0.0219	0.1337	0	-0.0018	0.00063
388519456	0.0218	0.0658	0.1337	0	-0.0018	0
389510481	0.0218	0.0438	0.1337	-0.00094	-0.0018	0
392111766	0.0218	0.0438	0.1337	-0.00094	-0.0018	-0.00127
392515789	0.0218	0.0438	0.2675	-0.00094	-0.0009	-0.00127
393554039	0.0436	0.0438	0.2675	-0.00094	-0.0009	-0.00127
394500427	0.0218	0.0658	0.2675	-0.00094	-0.0018	-0.0019
395565190	0.0218	0.0658	0.2675	-0.00094	-0.0018	-0.0019
396544457	0.0218	0.0658	0.2675	0	-0.00271	-0.0019
397532865	0.0218	0.0658	0.2675	0	-0.00271	-0.0019
398530629	0.0218	0.0658	0.2675	0.00094	-0.00271	-0.0019
399520736	0.0218	0.0438	0.2675	0	-0.0018	-0.00127
400522543	0.0218	0.0877	0.2675	0	-0.00271	-0.0019
401516344	0.0218	0.0658	0.2675	0	-0.0018	-0.00127
402510052	0.0218	0.0658	0.2675	0	-0.0018	-0.00127
403544745	0.0218	0.0658	0.2675	0	-0.0018	-0.00127
404552131	0.0218	0.0658	0.1337	0.00094	-0.00271	-0.00127
405546091	0.0218	0.0658	0.2675	0	-0.00271	-0.00127
