849977273	-0.417524	-0.12123	0.174348	0.00134954	-0.305878	-0.952062	-0.0037479
858037923	-0.417515	-0.121281	0.174327	0.00131086	-0.305849	-0.952072	-0.0037108
865923419	-0.417527	-0.121256	0.174344	0.00133388	-0.305866	-0.952066	-0.00372159
873996604	-0.417525	-0.121263	0.174303	0.00129596	-0.305866	-0.952066	-0.00372244
881956756	-0.417515	-0.121274	0.174327	0.00131489	-0.305855	-0.95207	-0.00372202
889922360	-0.417526	-0.121254	0.174318	0.00130923	-0.305889	-0.952059	-0.00372404
898068003	-0.417518	-0.121252	0.17432	0.0013061	-0.305866	-0.952066	-0.00375072
905962515	-0.417516	-0.121246	0.174331	0.00132238	-0.305878	-0.952063	-0.00372568
913932480	-0.417518	-0.12126	0.174356	0.00133364	-0.30586	-0.952068	-0.00370269
921923917	-0.41752	-0.121251	0.174325	0.00130556	-0.305872	-0.952064	-0.00373168
929929197	-0.417513	-0.121272	0.174341	0.00131818	-0.305849	-0.952072	-0.00369554
937932351	-0.417512	-0.121257	0.174344	0.00131866	-0.305883	-0.952061	-0.00371435
945972349	-0.417516	-0.121264	0.174353	0.00134878	-0.305872	-0.952064	-0.00370994
954008295	-0.417513	-0.121271	0.174327	0.00132249	-0.305849	-0.952072	-0.00372564
961906778	-0.417508	-0.121259	0.174314	0.00129796	-0.305866	-0.952066	-0.00372805
969889817	-0.417515	-0.121261	0.174342	0.0013339	-0.305861	-0.952068	-0.00372158
977957012	-0.417516	-0.121263	0.174348	0.00134711	-0.305843	-0.952074	-0.0037232
985901799	-0.417526	-0.121253	0.174332	0.00131839	-0.305883	-0.952061	-0.00371445
993869951	-0.417514	-0.121251	0.17432	0.00130555	-0.305872	-0.952064	-0.00373168
1991987	-0.417507	-0.121262	0.174329	0.00130716	-0.305861	-0.952068	-0.00371845
9924080	-0.417524	-0.121251	0.174344	0.00134506	-0.305866	-0.952066	-0.0037176
17889929	-0.417532	-0.121262	0.174359	0.00137933	-0.305878	-0.952063	-0.00370539
25866742	-0.417533	-0.121283	0.174345	0.00136389	-0.30585	-0.952072	-0.00369823
33910188	-0.417548	-0.121247	0.174352	0.00138474	-0.305861	-0.952068	-0.00370346
41918187	-0.417537	-0.121259	0.174331	0.00136417	-0.305855	-0.95207	-0.00371711
49939293	-0.417551	-0.121255	0.174353	0.0013826	-0.305872	-0.952064	-0.0036979
57955199	-0.417548	-0.121256	0.174314	0.00135636	-0.305884	-0.952061	-0.00369458
65925828	-0.417552	-0.121267	0.174333	0.00140178	-0.305867	-0.952066	-0.00369738
73880369	-0.417554	-0.121262	0.174304	0.00138467	-0.305867	-0.952066	-0.00370347
81892407	-0.417563	-0.121266	0.174311	0.00138844	-0.30585	-0.952072	-0.00369581
97981515	-0.417539	-0.121273	0.174236	0.0013526	-0.305861	-0.952068	-0.00370223
105954276	-0.417542	-0.121255	0.174227	0.00135479	-0.305884	-0.952061	-0.00370778
113934169	-0.417555	-0.121268	0.174207	0.00135254	-0.305856	-0.95207	-0.00370225
121904576	-0.41756	-0.121259	0.174196	0.00138127	-0.305868	-0.952066	-0.00371099
129941154	-0.41756	-0.121238	0.174167	0.00136837	-0.305867	-0.952066	-0.00372849
137919780	-0.417534	-0.121271	0.174151	0.00132245	-0.305856	-0.95207	-0.00370663
145906692	-0.417556	-0.121252	0.174161	0.00135115	-0.305879	-0.952062	-0.00371539
154014259	-0.41755	-0.121252	0.174149	0.0013341	-0.305885	-0.95206	-0.00372146
161877852	-0.417526	-0.121266	0.174125	0.00130602	-0.30585	-0.952071	-0.00373146
169859749	-0.417533	-0.121271	0.174129	0.00132829	-0.305856	-0.95207	-0.00370454
177861936	-0.417555	-0.121257	0.174157	0.00139069	-0.305874	-0.952064	-0.00370129
185934486	-0.417544	-0.121257	0.174112	0.001368	-0.305874	-0.952064	-0.00370936
193913220	-0.417582	-0.121236	0.174099	0.00141183	-0.305868	-0.952066	-0.0037064
201990240	-0.417569	-0.121269	0.17407	0.00139256	-0.305874	-0.952064	-0.00368794
209938220	-0.417561	-0.121267	0.174002	0.00136267	-0.305869	-0.952066	-0.00371124
217946743	-0.417564	-0.121244	0.173974	0.00139898	-0.305875	-0.952063	-0.00372384
225956912	-0.417557	-0.121257	0.173928	0.00135698	-0.305875	-0.952064	-0.00371324
233915763	-0.417562	-0.121255	0.173883	0.00134931	-0.305875	-0.952063	-0.00370964
241931878	-0.417566	-0.121251	0.173832	0.00133825	-0.305864	-0.952067	-0.00373256
249893633	-0.417559	-0.121265	0.173816	0.00135512	-0.305847	-0.952073	-0.00370755
257912526	-0.417571	-0.12126	0.173802	0.001372	-0.30587	-0.952065	-0.00370153
265903420	-0.41756	-0.121257	0.17377	0.00134571	-0.30587	-0.952065	-0.00371722
273848658	-0.417554	-0.12127	0.173772	0.0013662	-0.305859	-0.952069	-0.00370358
281854634	-0.417562	-0.121257	0.173794	0.0013965	-0.305882	-0.952061	-0.00369911
289917871	-0.417583	-0.121258	0.173799	0.00140792	-0.30587	-0.952065	-0.00369505
297905694	-0.417562	-0.121259	0.173761	0.00134773	-0.305864	-0.952067	-0.00372282
305909561	-0.417567	-0.121264	0.173789	0.00138726	-0.305853	-0.95207	-0.00370874
313881004	-0.417575	-0.121266	0.173802	0.00141197	-0.305848	-0.952072	-0.00370626
321905821	-0.417573	-0.121262	0.173786	0.00138504	-0.305876	-0.952063	-0.00368422
329886827	-0.417573	-0.121236	0.173785	0.00138937	-0.305882	-0.952061	-0.00371431
